Hour,Primary Volume (Gallons Storage Temp),Primary Generation (Gallons Storage Temp),HW Demand (Gallons Storage Temp),HW Demand (Gallons Supply Temp),Recirculation Loss to Primary System (Gallons Supply Temp),Theoretical HW Generation (Gallons Supply Temp),Primary Run Time (Min),Input Capacity (kW),Output Capacity (kW),Primary COP,ON Setpoint Tank Volume (%),ON Setpoint Temperature (F),Actual Temperature at ON Setpoint (F),OFF Setpoint Tank Volume (%),OFF Setpoint Temperature (F),Actual Temperature at OFF Setpoint (F),Temperature at 100% Tank Volume (F),Temperature at 75% Tank Volume (F),Temperature at 50% Tank Volume (F),Temperature at 25% Tank Volume (F),Temperature at 0% Tank Volume (F),OAT (F),C02 Emissions (kG)
8419.0,1807.418,0,399.72510769961934,561.7,107.9749715525292,807.159,0.0,48.96309999999999,111.18948749999998,2.270883328465722,0.4,122,122.69232328136887,0.4,160,122.69232328136887,160,160,150.69232328136889,80.69232328136889,65.732,57.2,0.0
8420.0,1865.512,472.396,414.30229829685317,586.122,107.9749715525292,805.852,58.92574825574492,50.1151,111.00948749999998,2.215090611412528,0.4,122,128.11442733458267,0.4,160,128.11442733458267,160,160,156.11442733458267,86.11442733458266,65.732,55.4,25.579321499501283
8421.0,1975.949,481.008,370.57071551394614,512.857,107.9749715525292,805.852,60.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,138.4219387410057,0.4,160,138.4219387410057,160,160,160,96.42193874100572,65.732,55.4,26.667047052751
8422.0,2041.875,480.228,414.30229829685317,586.122,107.9749715525292,804.546,60.0,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,144.57504071443992,0.4,160,144.57504071443992,160,160,160,102.57504071443991,65.732,53.6,24.340284238517295
8423.0,2166.11,480.228,355.99351942110957,488.435,107.9749715525292,804.546,60.0,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,156.1702953829435,0.4,160,156.1702953829435,160,160,160,114.17029538294348,65.732,53.6,19.506666044731993
8424.0,2207.143,338.717,297.6847350497632,390.748,107.9749715525292,804.546,42.31952432946032,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,53.6,13.645766629946449
8425.0,2040.653,0,166.48997570983659,170.952,107.9749715525292,803.239,0.0,52.4191,110.64948749999998,2.110862023575376,0.4,122,144.46093560041527,0.4,160,144.46093560041527,160,160,160,102.46093560041527,65.732,51.8,0.0
8426.0,1947.049,0,93.60400074125634,48.844,107.9749715525292,801.932,0.0,53.571099999999994,110.46948749999999,2.062109747606452,0.4,122,135.724562197898,0.4,160,135.724562197898,160,160,160,93.724562197898,65.732,50.0,0.0
8427.0,1868.022,0,79.02680464841973,24.422,107.9749715525292,800.626,0.0,54.723099999999995,110.28948749999998,2.015410082762124,0.4,122,128.3487270973788,0.4,160,128.3487270973788,160,160,156.3487270973788,86.34872709737883,65.732,48.2,0.0
8428.0,1803.572,0,64.44960855558315,0.0,107.9749715525292,800.626,0.0,54.723099999999995,110.28948749999998,2.015410082762124,0.4,122,122.33343029885775,0.4,160,122.33343029885775,160,160,150.33343029885776,80.33343029885773,65.732,48.2,0.0
8429.0,2180.086,455.541,79.02680464841973,24.422,107.9749715525292,799.319,57.28765385087636,55.875099999999996,110.10948749999999,1.9706360704499857,0.4,122,157.4747124569506,0.4,160,157.4747124569506,160,160,160,115.47471245695063,65.732,46.4,20.12802585677577
8430.0,2207.143,149.815,122.75839292692952,97.687,107.9749715525292,798.012,18.871219663374063,57.0271,109.92948749999998,1.927671010800128,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,44.6,6.893725884036092
8431.0,1909.458,0,297.6847350497632,390.748,107.9749715525292,798.012,0.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,132.21609139535545,0.4,160,132.21609139535545,160,160,160,90.21609139535545,65.732,44.6,0.0
8432.0,1695.632,389.98,603.8058420081262,903.605,107.9749715525292,798.012,49.12318022007932,57.0271,109.92948749999998,1.927671010800128,0.4,122,112.25897927258507,0.4,160,112.25897927258507,160,160,140.25897927258507,70.25897927258507,65.732,44.6,19.674619750982412
8433.0,1714.707,477.109,458.03388657536294,659.387,107.9749715525292,799.319,60.0,55.875099999999996,110.10948749999999,1.9706360704499857,0.4,122,114.03928618035478,0.4,160,114.03928618035478,160,160,142.0392861803548,72.03928618035478,65.732,46.4,25.823589458382198
8434.0,1881.113,478.668,312.26193114259985,415.17,107.9749715525292,801.932,60.0,53.571099999999994,110.46948749999999,2.062109747606452,0.4,122,129.57056567501746,0.4,160,129.57056567501746,160,160,157.57056567501746,87.57056567501748,65.732,50.0,25.463722642971796
8435.0,2078.234,480.228,283.1075389569266,366.326,107.9749715525292,804.546,60.0,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,147.96851185351147,0.4,160,147.96851185351147,160,160,160,105.96851185351147,65.732,53.6,23.985702108624494
8436.0,2207.143,324.553,195.6443678955098,219.796,107.9749715525292,805.852,40.484101086434265,50.1151,111.00948749999998,2.215090611412528,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,55.4,14.154522427696978
8437.0,2055.23,0,151.91277961699998,146.531,107.9749715525292,807.159,0.0,48.96309999999999,111.18948749999998,2.270883328465722,0.4,122,145.82147390241335,0.4,160,145.82147390241335,160,160,160,103.82147390241336,65.732,57.2,0.0
8438.0,1810.563,23.863,268.53034835969277,341.905,107.9749715525292,807.159,2.971791661183827,48.96309999999999,111.18948749999998,2.270883328465722,0.4,122,122.98584602129436,0.4,160,122.98584602129436,160,160,150.98584602129438,80.98584602129436,65.732,57.2,0.9502863291831672
8439.0,2068.332,482.568,224.79876008118296,268.639,107.9749715525292,808.466,60.0,47.811099999999996,111.36948749999998,2.329364676821909,0.4,122,147.04433001461047,0.4,160,147.04433001461047,160,160,160,105.04433001461044,65.732,59.0,19.043890488330497
8440.0,2207.143,319.878,181.06717180267316,195.374,107.9749715525292,808.466,39.77194114409545,47.811099999999996,111.36948749999998,2.329364676821909,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,59.0,13.705012186513187
8441.0,2069.807,0,137.3355835241634,122.109,107.9749715525292,807.159,0.0,48.96309999999999,111.18948749999998,2.270883328465722,0.4,122,147.18201220441142,0.4,160,147.18201220441142,160,160,160,105.18201220441144,65.732,57.2,0.0
8442.0,1859.586,0,210.22156398834636,244.218,107.9749715525292,805.852,0.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,127.56133289883243,0.4,160,127.56133289883243,160,160,155.56133289883246,85.56133289883245,65.732,55.4,0.0
8443.0,1925.425,392.678,326.8391272354364,439.592,107.9749715525292,804.546,49.06146088425479,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,133.70633544552967,0.4,160,133.70633544552967,160,160,160,91.70633544552969,65.732,53.6,19.528407104720618
8444.0,2019.726,479.448,385.1479116067827,537.279,107.9749715525292,803.239,60.0,52.4191,110.64948749999998,2.110862023575376,0.4,122,142.50771847011953,0.4,160,142.50771847011953,160,160,160,100.50771847011954,65.732,51.8,25.744481454508
8445.0,2128.603,479.448,370.57071551394614,512.857,107.9749715525292,803.239,60.0,52.4191,110.64948749999998,2.110862023575376,0.4,122,152.6696397967075,0.4,160,152.6696397967075,160,160,160,110.66963979670749,65.732,51.8,25.9235837329847
8446.0,2207.143,405.379,326.8391272354364,439.592,107.9749715525292,803.239,50.73063090358849,52.4191,110.64948749999998,2.110862023575376,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,51.8,18.955545369925524
8447.0,1801.126,8.285,414.30229829685317,586.122,107.9749715525292,803.239,1.036843075709812,52.4191,110.64948749999998,2.110862023575376,0.4,122,122.1050720690368,0.4,160,122.1050720690368,160,160,150.1050720690368,80.1050720690368,65.732,51.8,0.36062043132334315
8448.0,1967.532,478.668,312.26193114259985,415.17,107.9749715525292,801.932,60.0,53.571099999999994,110.46948749999999,2.062109747606452,0.4,122,137.63635156369952,0.4,160,137.63635156369952,160,160,160,95.6363515636995,65.732,50.0,20.7285743461071
8449.0,2207.143,420.678,181.06717180267316,195.374,107.9749715525292,796.706,53.07692131057854,58.1791,109.74948749999996,1.886407447004164,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,42.8,19.860209687045487
8450.0,2142.693,0,64.44960855558315,0.0,107.9749715525292,798.012,0.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,153.9847032014789,0.4,160,153.9847032014789,160,160,160,111.98470320147892,65.732,44.6,0.0
8451.0,2049.089,0,93.60400074125634,48.844,107.9749715525292,796.706,0.0,58.1791,109.74948749999996,1.886407447004164,0.4,122,145.24832979896166,0.4,160,145.24832979896166,160,160,160,103.24832979896168,65.732,42.8,0.0
8452.0,1984.64,0,64.44960855558315,0.0,107.9749715525292,799.319,0.0,55.875099999999996,110.10948749999999,1.9706360704499857,0.4,122,139.23303300044057,0.4,160,139.23303300044057,160,160,160,97.23303300044059,65.732,46.4,0.0
8453.0,1905.613,0,79.02680464841973,24.422,107.9749715525292,798.012,0.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,131.8571978999214,0.4,160,131.8571978999214,160,160,159.8571978999214,89.85719789992142,65.732,44.6,0.0
8454.0,1841.163,0,64.44960855558315,0.0,107.9749715525292,796.706,0.0,58.1791,109.74948749999996,1.886407447004164,0.4,122,125.84190110140031,0.4,160,125.84190110140031,160,160,153.8419011014003,83.84190110140032,65.732,42.8,0.0
8455.0,1953.269,409.791,297.6847350497632,390.748,107.9749715525292,796.706,51.70332477823211,58.1791,109.74948749999996,1.886407447004164,0.4,122,136.3051359878511,0.4,160,136.3051359878511,160,160,160,94.3051359878511,65.732,42.8,19.7489500041115
8456.0,1868.744,475.549,560.0742537296164,830.34,107.9749715525292,796.706,60.0,58.1791,109.74948749999996,1.886407447004164,0.4,122,128.416085214722,0.4,160,128.416085214722,160,160,156.416085214722,86.41608521472202,65.732,42.8,24.387704569149598
8457.0,1872.461,476.329,472.61108266819963,683.809,107.9749715525292,798.012,60.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,128.76305878057605,0.4,160,128.76305878057605,160,160,156.76305878057605,86.76305878057606,65.732,44.6,26.389953750172996
8458.0,1936.048,477.889,414.30229829685317,586.122,107.9749715525292,800.626,60.0,54.723099999999995,110.28948749999998,2.015410082762124,0.4,122,134.69777563425757,0.4,160,134.69777563425757,160,160,160,92.69777563425755,65.732,48.2,26.610931897877098
8459.0,2119.371,481.008,297.6847350497632,390.748,107.9749715525292,805.852,60.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,151.807978550671,0.4,160,151.807978550671,160,160,160,109.80797855067104,65.732,55.4,23.747316920697298
8460.0,2207.143,239.684,151.91277961699998,146.531,107.9749715525292,807.159,29.8493482311232,48.96309999999999,111.18948749999998,2.270883328465722,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,57.2,10.734761887379548
8461.0,1982.344,0,224.79876008118296,268.639,107.9749715525292,808.834,0.0,46.72735499999999,111.42018999999996,2.3844745759737522,0.4,122,139.01878239242296,0.4,160,139.01878239242296,160,160,160,97.01878239242295,65.732,60.8,0.0
8462.0,1801.277,0,181.06717180267316,195.374,107.9749715525292,808.572,0.0,46.115354999999994,111.38418999999998,2.4153384485492952,0.4,122,122.11917969084011,0.4,160,122.11917969084011,160,160,150.1191796908401,80.11917969084013,65.732,62.6,0.0
8463.0,2056.307,479.828,224.79876008118296,268.639,107.9749715525292,808.468,59.65918176989764,45.87055499999999,111.36978999999997,2.4279145957575614,0.4,122,145.92194613562611,0.4,160,145.92194613562611,160,160,160,103.9219461356261,65.732,63.32,18.062761639447853
8464.0,2207.143,477.675,326.8391272354364,439.592,107.9749715525292,808.442,59.393411906724204,45.80935499999999,111.36618999999997,2.4310796342799414,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,63.5,18.519718463652904
8465.0,2040.653,0,166.48997570983659,170.952,107.9749715525292,808.572,0.0,46.115354999999994,111.38418999999998,2.4153384485492952,0.4,122,144.46093560041527,0.4,160,144.46093560041527,160,160,160,102.46093560041528,65.732,62.6,0.0
8466.0,1822.22,50.098,268.53034835969277,341.905,107.9749715525292,808.466,6.228897500106139,47.811099999999996,111.36948749999998,2.329364676821909,0.4,122,124.07389783196611,0.4,160,124.07389783196611,160,160,152.07389783196612,82.07389783196612,65.732,59.0,2.2606375895563144
8467.0,2005.466,480.93,297.6847350497632,390.748,107.9749715525292,805.722,60.0,50.2303,110.99148749999998,2.209652092462119,0.4,122,141.17682124438784,0.4,160,141.17682124438784,160,160,160,99.17682124438784,65.732,55.22,22.4083263830311
8468.0,2207.143,470.207,268.53034835969277,341.905,107.9749715525292,803.239,58.843523570039316,52.4191,110.64948749999998,2.110862023575376,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,51.8,23.99041752436197
8469.0,1821.995,0,385.1479116067827,537.279,107.9749715525292,801.671,0.0,53.8015,110.43348749999998,2.052609825004879,0.4,122,124.05286158336698,0.4,160,124.05286158336698,160,160,152.05286158336696,82.05286158336698,65.732,49.64,0.0
8470.0,1900.801,449.377,370.57071551394614,512.857,107.9749715525292,800.364,56.43874521942677,54.95349999999999,110.25348749999999,2.0063051034056065,0.4,122,131.40812458544394,0.4,160,131.40812458544394,160,160,159.40812458544394,89.40812458544394,65.732,47.84,22.18489821715856
8471.0,2021.916,477.109,355.99351942110957,488.435,107.9749715525292,799.319,60.0,55.875099999999996,110.10948749999999,1.9706360704499857,0.4,122,142.7121990942773,0.4,160,142.7121990942773,160,160,160,100.7121990942773,65.732,46.4,22.0249571595723
8472.0,2207.143,410.025,224.79876008118296,268.639,107.9749715525292,798.143,51.63973222379241,56.911899999999996,109.94748749999998,1.9318892446043796,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,44.78,19.036010553664273
8473.0,2084.384,0,122.75839292692952,97.687,107.9749715525292,797.228,0.0,57.718299999999985,109.82148749999998,1.9027152133725354,0.4,122,148.5425499934866,0.4,160,148.5425499934866,160,160,160,106.5425499934866,65.732,43.52,0.0
8474.0,1990.78,0,93.60400074125634,48.844,107.9749715525292,796.314,0.0,58.524699999999996,109.69548749999998,1.8743451482878168,0.4,122,139.80617659096936,0.4,160,139.80617659096936,160,160,160,97.80617659096934,65.732,42.26,0.0
8475.0,1897.176,0,93.60400074125634,48.844,107.9749715525292,795.53,0.0,59.2159,109.5874875,1.850642943871494,0.4,122,131.06980318845206,0.4,160,131.06980318845206,160,160,159.06980318845206,89.06980318845208,65.732,41.18,0.0
8476.0,1832.727,0,64.44960855558315,0.0,107.9749715525292,794.991,0.0,59.7697625,109.51329999999999,1.8322525541238346,0.4,122,125.05450638993098,0.4,160,125.05450638993098,160,160,153.05450638993096,83.05450638993099,65.732,40.28,0.0
8477.0,2050.907,326.362,108.18119683409293,73.265,107.9749715525292,783.916,41.848867380517866,59.9439725,107.98765499999999,1.8014764537001613,0.4,122,145.41801220712938,0.4,160,145.41801220712938,160,160,160,103.41801220712937,65.732,39.38,15.101561084831173
8478.0,2207.143,220.685,64.44960855558315,0.0,107.9749715525292,777.774,28.521580377722177,60.1869725,107.14165499999999,1.7801469412670654,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,38.48,10.539472485080015
8479.0,1851.149,0,355.99351942110957,488.435,107.9749715525292,770.405,0.0,60.4785725,106.12645499999998,1.7547777768729576,0.4,122,126.77393818736313,0.4,160,126.77393818736313,160,160,154.77393818736311,84.77393818736313,65.732,37.4,0.0
8480.0,1814.866,421.751,458.03388657536294,659.387,107.9749715525292,795.399,53.29970914106174,59.33109999999999,109.56948749999998,1.8467462679775024,0.4,122,123.38749961670656,0.4,160,123.38749961670656,160,160,151.38749961670658,81.38749961670656,65.732,41.0,19.65759890109191
8481.0,1701.966,476.329,589.2286459152897,879.183,107.9749715525292,798.012,60.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,112.85016727949888,0.4,160,112.85016727949888,160,160,140.85016727949886,70.85016727949888,65.732,44.6,20.8826211609925
8482.0,1794.707,477.889,385.1479116067827,537.279,107.9749715525292,800.626,60.0,54.723099999999995,110.28948749999998,2.015410082762124,0.4,122,121.50596022425361,0.4,160,121.50596022425361,160,160,149.5059602242536,79.50596022425361,65.732,48.2,19.9662233135802
8483.0,1934.299,481.008,341.416323328273,464.013,107.9749715525292,805.852,60.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,134.53454823467283,0.4,160,134.53454823467283,160,160,160,92.53454823467284,65.732,55.4,18.673144653455598
8484.0,2176.711,481.788,239.37595617401956,293.061,107.9749715525292,807.159,60.0,48.96309999999999,111.18948749999998,2.270883328465722,0.4,122,157.15969888607327,0.4,160,157.15969888607327,160,160,160,115.15969888607329,65.732,57.2,17.927691735032095
8485.0,2207.143,269.808,239.37595617401956,293.061,107.9749715525292,808.834,33.5312138393023,46.72735499999999,111.42018999999996,2.3844745759737522,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,60.8,9.467221590076244
8486.0,2040.653,0,166.48997570983659,170.952,107.9749715525292,808.311,0.0,45.503354999999985,111.34818999999996,2.4470325319968165,0.4,122,144.46093560041527,0.4,160,144.46093560041527,160,160,160,102.46093560041527,65.732,64.4,0.0
8487.0,1801.277,0,239.37595617401956,293.061,107.9749715525292,808.05,0.0,44.89135499999999,111.31218999999996,2.479590780897569,0.4,122,122.11917969084011,0.4,160,122.11917969084011,160,160,150.1191796908401,80.11917969084013,65.732,66.2,0.0
8488.0,2070.446,479.39,210.22156398834636,244.218,107.9749715525292,808.05,59.635548732078114,44.89135499999999,111.31218999999996,2.479590780897569,0.4,122,147.2415910551136,0.4,160,147.2415910551136,160,160,160,105.2415910551136,65.732,66.2,16.291962022123165
8489.0,2207.143,390.65,253.95315226685616,317.483,107.9749715525292,808.311,48.5807085880837,45.503354999999985,111.34818999999996,2.4470325319968165,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,64.4,14.56485058715627
8490.0,2011.498,0,195.6443678955098,219.796,107.9749715525292,808.598,0.0,46.17655499999999,111.38778999999998,2.4122152464600273,0.4,122,141.73985899641912,0.4,160,141.73985899641912,160,160,160,99.73985899641909,65.732,62.42,0.0
8491.0,1844.022,217.672,385.1479116067827,537.279,107.9749715525292,808.834,27.051854696808977,46.72735499999999,111.42018999999996,2.3844745759737522,0.4,122,126.10875658227828,0.4,160,126.10875658227828,160,160,154.10875658227826,84.10875658227828,65.732,60.8,10.417500245399701
8492.0,1969.037,481.008,355.99351942110957,488.435,107.9749715525292,805.852,60.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,137.77680629069943,0.4,160,137.77680629069943,160,160,160,95.77680629069943,65.732,55.4,22.8306575672742
8493.0,2092.492,479.448,355.99351942110957,488.435,107.9749715525292,803.239,60.0,52.4191,110.64948749999998,2.110862023575376,0.4,122,149.29926591928546,0.4,160,149.29926591928546,160,160,160,107.29926591928546,65.732,51.8,22.997135774609298
8494.0,2207.143,470.644,355.99351942110957,488.435,107.9749715525292,801.932,58.99417795530416,53.571099999999994,110.46948749999999,2.062109747606452,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,50.0,20.989174390347074
8495.0,1802.82,39.133,443.4566904825264,634.966,107.9749715525292,800.626,4.913287017970896,54.723099999999995,110.28948749999998,2.015410082762124,0.4,122,122.26315894865346,0.4,160,122.26315894865346,160,160,150.26315894865343,80.26315894865346,65.732,48.2,1.7076116023741912
8496.0,2084.284,477.109,195.6443678955098,219.796,107.9749715525292,799.319,60.0,55.875099999999996,110.10948749999999,1.9706360704499857,0.4,122,148.5331542665428,0.4,160,148.5331542665428,160,160,160,106.5331542665428,65.732,46.4,20.8569152934958
8497.0,2207.143,376.812,253.95315226685616,317.483,107.9749715525292,799.319,47.38697365461285,55.875099999999996,110.10948749999999,1.9706360704499857,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,46.4,15.856253326696567
8498.0,2098.962,0,108.18119683409293,73.265,107.9749715525292,798.012,0.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,149.90308829548468,0.4,160,149.90308829548468,160,160,160,107.9030882954847,65.732,44.6,0.0
8499.0,1990.78,0,108.18119683409293,73.265,107.9749715525292,796.706,0.0,58.1791,109.74948749999996,1.886407447004164,0.4,122,139.80617659096936,0.4,160,139.80617659096936,160,160,160,97.80617659096936,65.732,42.8,0.0
8500.0,1911.754,0,79.02680464841973,24.422,107.9749715525292,799.319,0.0,55.875099999999996,110.10948749999999,1.9706360704499857,0.4,122,132.4303414904502,0.4,160,132.4303414904502,160,160,160,90.43034149045019,65.732,46.4,0.0
8501.0,1818.15,0,93.60400074125634,48.844,107.9749715525292,798.012,0.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,123.69396808793292,0.4,160,123.69396808793292,160,160,151.6939680879329,81.69396808793292,65.732,44.6,0.0
8502.0,2105.734,395.765,108.18119683409293,73.265,107.9749715525292,796.706,49.933745262868555,58.1791,109.74948749999996,1.886407447004164,0.4,122,150.53516681071454,0.4,160,150.53516681071454,160,160,160,108.53516681071454,65.732,42.8,17.519740607330462
8503.0,2196.135,475.549,385.1479116067827,537.279,107.9749715525292,796.706,60.0,58.1791,109.74948749999996,1.886407447004164,0.4,122,158.97257463571657,0.4,160,158.97257463571657,160,160,160,116.97257463571658,65.732,42.8,21.5765033729098
8504.0,2199.072,475.549,472.61108266819963,683.809,107.9749715525292,796.706,60.0,58.1791,109.74948749999996,1.886407447004164,0.4,122,159.2467531616531,0.4,160,159.2467531616531,160,160,160,117.24675316165309,65.732,42.8,21.4927605509071
8505.0,2129.904,476.329,545.4970576367798,805.918,107.9749715525292,798.012,60.0,57.0271,109.92948749999998,1.927671010800128,0.4,122,152.7910357304396,0.4,160,152.7910357304396,160,160,160,110.79103573043963,65.732,44.6,20.857007439027498
8506.0,2207.143,389.501,312.26193114259985,415.17,107.9749715525292,800.626,48.90272015754607,54.723099999999995,110.28948749999998,2.015410082762124,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,48.2,16.21276582986311
8507.0,1938.613,0,268.53034835969277,341.905,107.9749715525292,805.852,0.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,134.9371674864287,0.4,160,134.9371674864287,160,160,160,92.9371674864287,65.732,55.4,0.0
8508.0,1883.705,140.736,195.6443678955098,219.796,107.9749715525292,808.834,17.4904679523833,46.72735499999999,111.42018999999996,2.3844745759737522,0.4,122,129.8124281254927,0.4,160,129.8124281254927,160,160,157.81242812549266,87.81242812549269,65.732,60.8,4.916751368397111
8509.0,2141.538,482.632,224.79876008118296,268.639,107.9749715525292,808.572,60.0,46.115354999999994,111.38418999999998,2.4153384485492952,0.4,122,153.87685805811088,0.4,160,153.87685805811088,160,160,160,111.87685805811091,65.732,62.6,17.18550194289357
8510.0,2207.143,239.384,173.77857375625487,183.163,107.9749715525292,807.788,29.78866290009374,44.27935499999999,111.27618999999996,2.5130490270239934,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,68.0,8.229875468714981
8511.0,2055.23,0,151.91277961699998,146.531,107.9749715525292,807.266,0.0,43.055355,111.20418999999997,2.582819024486036,0.4,122,145.82147390241335,0.4,160,145.82147390241335,160,160,160,103.82147390241336,65.732,71.6,0.0
8512.0,1903.317,0,151.91277961699998,146.531,107.9749715525292,807.527,0.0,43.667354999999986,111.24018999999997,2.547445110884321,0.4,122,131.6429478048267,0.4,160,131.6429478048267,160,160,159.6429478048267,89.6429478048267,65.732,69.8,0.0
8513.0,1885.415,119.433,137.3355835241634,122.109,107.9749715525292,807.788,14.862114279066223,44.27935499999999,111.27618999999996,2.5130490270239934,0.4,122,129.97203381916475,0.4,160,129.97203381916475,160,160,157.97203381916478,87.97203381916475,65.732,68.0,4.685835347976142
8514.0,2172.246,482.476,195.6443678955098,219.796,107.9749715525292,808.311,60.0,45.503354999999985,111.34818999999996,2.4470325319968165,0.4,122,156.7429813477956,0.4,160,156.7429813477956,160,160,160,114.74298134779562,65.732,64.4,21.13994852938993
8515.0,2167.69,482.632,487.1882787610362,708.231,107.9749715525292,808.572,60.0,46.115354999999994,111.38418999999998,2.4153384485492952,0.4,122,156.31772287029423,0.4,160,156.31772287029423,160,160,160,114.31772287029423,65.732,62.6,22.376020613146196
8516.0,2207.143,293.406,253.95315226685616,317.483,107.9749715525292,808.466,36.48057651527956,47.811099999999996,111.36948749999998,2.329364676821909,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,59.0,13.826787337595364
8517.0,1953.19,0,253.95315226685616,317.483,107.9749715525292,807.159,0.0,48.96309999999999,111.18948749999998,2.270883328465722,0.4,122,136.29770578842675,0.4,160,136.29770578842675,160,160,160,94.29770578842678,65.732,57.2,0.0
8518.0,1873.463,130.495,210.22156398834636,244.218,107.9749715525292,805.852,16.277642891717854,50.1151,111.00948749999998,2.215090611412528,0.4,122,128.85653173752678,0.4,160,128.85653173752678,160,160,156.85653173752678,86.85653173752677,65.732,55.4,5.799257435798624
8519.0,2027.632,481.008,326.8391272354364,439.592,107.9749715525292,805.852,60.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,143.24565804994404,0.4,160,143.24565804994404,160,160,160,101.24565804994407,65.732,55.4,20.0219545827098
8520.0,2207.143,389.732,210.22156398834636,244.218,107.9749715525292,804.546,48.693377318723556,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,53.6,19.560737524017267
8521.0,2055.23,0,151.91277961699998,146.531,107.9749715525292,805.852,0.0,50.1151,111.00948749999998,2.215090611412528,0.4,122,145.82147390241335,0.4,160,145.82147390241335,160,160,160,103.82147390241336,65.732,55.4,0.0
8522.0,1976.203,0,79.02680464841973,24.422,107.9749715525292,804.546,0.0,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,138.44563880189418,0.4,160,138.44563880189418,160,160,160,96.44563880189418,65.732,53.6,0.0
8523.0,1911.754,0,64.44960855558315,0.0,107.9749715525292,803.239,0.0,52.4191,110.64948749999998,2.110862023575376,0.4,122,132.43034200337308,0.4,160,132.43034200337308,160,160,160,90.43034200337308,65.732,51.8,0.0
8524.0,1832.727,0,79.02680464841973,24.422,107.9749715525292,803.239,0.0,52.4191,110.64948749999998,2.110862023575376,0.4,122,125.05450690285392,0.4,160,125.05450690285392,160,160,153.05450690285392,83.05450690285392,65.732,51.8,0.0
8525.0,2004.651,236.373,64.44960855558315,0.0,107.9749715525292,804.546,29.532606567926436,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,141.10071519590014,0.4,160,141.10071519590014,160,160,160,99.10071519590014,65.732,53.6,10.065874923265389
8526.0,2207.143,281.519,79.02680464841973,24.422,107.9749715525292,805.852,35.11612416113118,50.1151,111.00948749999998,2.215090611412528,0.4,122,160.0,0.4,160,160.0,160,160,160,118.00000000000001,65.732,55.4,11.829713301152541
8527.0,1953.19,0,253.95315226685616,317.483,107.9749715525292,805.068,0.0,50.8063,110.90148749999999,2.182829442411669,0.4,122,136.29770578842675,0.4,160,136.29770578842675,160,160,160,94.29770578842678,65.732,54.32,0.0
8528.0,1795.229,329.227,487.1882787610362,708.231,107.9749715525292,804.546,41.13381890891426,51.267099999999985,110.82948749999998,2.161805280579553,0.4,122,121.55466502730283,0.4,160,121.55466502730283,160,160,149.55466502730286,79.55466502730285,65.732,53.6,14.279768277482951
8529.0,1860.375,479.448,414.30229829685317,586.122,107.9749715525292,803.239,60.0,52.4191,110.64948749999998,2.110862023575376,0.4,122,127.63497196081946,0.4,160,127.63497196081946,160,160,155.63497196081948,85.63497196081947,65.732,51.8,24.757758154750398
